episode,reward,loss,len,e
400,19.542044887486007,13.403231,4,0.00988836470966
401,19.532101854562097,19.555492,4,0.00988836470966
402,19.54774868292514,10.533239,4,0.00988836470966
403,19.538938045607864,8.450896,4,0.00988836470966
404,19.534426819887898,7.029087,4,0.00988836470966
405,19.54166447527146,14.8759775,4,0.00988836470966
406,19.53597879359132,14.98161,4,0.00988836470966
407,19.540725617664663,9.856238,4,0.00988836470966
408,19.53003031313875,20.423332,4,0.00988836470966
409,19.540329917494468,7.372142,4,0.00988836470966
410,19.539347856904904,23.330833,4,0.00988836470966
411,19.540103595888674,19.297262,4,0.00988836470966
412,19.540066147897704,9.671072,4,0.00988836470966
413,19.537025601344883,6.935899,4,0.00988836470966
414,19.539890295418843,14.804426,4,0.00988836470966
415,19.537271851305906,14.485078,4,0.00988836470966
416,19.5385041030117,16.506067,4,0.00988836470966
417,19.540811532839136,5.4483404,4,0.00988836470966
418,19.53619364760903,5.183753,4,0.00988836470966
419,19.541096382791224,8.553467,4,0.00988836470966
420,19.538788767447507,14.264954,4,0.00988836470966
421,19.541129437406656,6.485649,4,0.00988836470966
422,19.534670244089607,10.115855,4,0.00988836470966
423,19.54027498868208,8.889945,4,0.00988836470966
424,19.536249609773595,15.295081,4,0.00988836470966
425,19.539057093889802,23.112707,4,0.00988836470966
426,-10.98452089483717,31.268345,6,0.00988836470966
427,-11.007230921935058,25.355751,6,0.00988836470966
428,-14.88806666955546,55.931564,20,0.00988836470966
429,-12.074382617999225,54.04286,20,0.00988836470966
430,-11.101144979236881,13.924702,6,0.00988836470966
431,-12.106910471687254,52.18002,20,0.00988836470966
432,19.536706652762806,7.309198,4,0.00988836470966
433,19.542246086003242,4.0042534,4,0.00988836470966
434,19.535405153908478,14.31444,4,0.00988836470966
435,-14.929752552918387,51.787766,20,0.00988836470966
436,-12.039171218941462,26.576597,8,0.00988836470966
437,-22.988852185850188,51.26045,20,0.00988836470966
438,-12.187480902329897,99.1597,20,0.00988836470966
439,-12.080466667616076,126.99554,20,0.00988836470966
440,19.536154077468733,9.415596,4,0.00988836470966
441,19.539132558469145,15.677323,4,0.00988836470966
442,19.53787617992825,35.959206,4,0.00988836470966
443,19.54247293100283,25.09604,4,0.00988836470966
444,19.533744008822268,12.87097,4,0.00988836470966
445,19.533192668616884,9.329191,4,0.00988836470966
446,19.540750068364357,6.125528,4,0.00988836470966
447,19.542393072600415,23.341606,4,0.00988836470966
448,19.53652087252333,15.757374,4,0.00988836470966
449,19.535670536757344,8.113031,4,0.00988836470966
450,19.540106646891346,44.55257,4,0.00988836470966
451,19.535913864572525,21.584202,4,0.00988836470966
452,19.53849391218737,44.728058,4,0.00988836470966
